DateTime,temperature,humidity,wind speed,General diffuse flow,Diffuse flow,Total electricity
11/8/2017 15:20,21.73,64.44,0.068,444.3,381,72871.19294
11/8/2017 15:30,21.63,64.91,0.071,283.8,265.1,73069.82444
11/8/2017 15:40,21.43,65.98,0.072,290.3,299.2,72364.42091
11/8/2017 15:50,21.29,67.24,0.069,292.6,303.8,71729.82659
11/8/2017 16:00,21.27,67.74,0.073,294.2,312.1,71792.97222
11/8/2017 16:10,21.3,67.38,0.073,257.7,274.8,72210.07253
11/8/2017 16:20,21.3,67.11,0.071,247.9,270.4,72324.85466
11/8/2017 16:30,21.3,67.48,0.069,244.4,270.4,72771.31595
11/8/2017 16:40,21.37,67.48,0.073,212.4,238.2,73538.3023
11/8/2017 16:50,21.25,69.44,0.071,181.3,205.3,74420.26272
11/8/2017 17:00,21.13,72.2,0.07,161.5,183.3,76115.12419
11/8/2017 17:10,20.95,73.2,0.07,141.9,160.5,79809.20197
11/8/2017 17:20,20.68,74.4,0.067,103.8,119.2,85904.4802
11/8/2017 17:30,20.48,75,0.071,73.8,88.3,92718.62683
11/8/2017 17:40,20.38,74.7,0.068,54.76,63.68,97634.37985
11/8/2017 17:50,20.39,74.1,0.068,42.31,47.68,99073.21847
11/8/2017 18:00,20.46,75.2,0.069,21.93,22.45,99297.46459
11/8/2017 18:10,20.42,75.8,0.067,9.57,9.57,95176.09027
11/8/2017 18:20,20.33,75.6,0.071,2.252,2.197,93673.82786
11/8/2017 18:30,20.39,75.5,0.07,0.574,0.578,93682.81412
11/8/2017 18:40,20.36,76.1,0.069,0.132,0.093,93783.72238
11/8/2017 18:50,20.37,76.2,0.067,0.099,0.059,93342.28219
11/8/2017 19:00,20.37,76.3,0.066,0.091,0.078,93150.03884
11/8/2017 19:10,20.32,76.5,0.068,0.048,0.104,93237.62222
11/8/2017 19:20,20.25,76.9,0.074,0.077,0.082,92940.19141
11/8/2017 19:30,20.25,77.6,0.07,0.084,0.063,92200.01539
11/8/2017 19:40,20.16,77.9,0.067,0.102,0.078,91230.20121
11/8/2017 19:50,20.09,77.9,0.068,0.084,0.078,90392.8738
11/8/2017 20:00,20.12,78,0.069,0.062,0.119,90611.12018
11/8/2017 20:10,20.08,78.3,0.069,0.059,0.141,91301.77199
11/8/2017 20:20,20.06,78.5,0.071,0.069,0.1,91063.8715
11/8/2017 20:30,20.1,78.9,0.071,0.095,0.067,90580.83387
11/8/2017 20:40,20.07,79.5,0.069,0.08,0.107,90057.78047
11/8/2017 20:50,20.07,79.7,0.066,0.073,0.096,89157.0467
11/8/2017 21:00,20.08,79.9,0.067,0.091,0.093,88706.37405
11/8/2017 21:10,20.07,79.9,0.069,0.066,0.111,87557.03345
11/8/2017 21:20,20.08,79.7,0.066,0.102,0.041,85642.58067
11/8/2017 21:30,20.07,79.7,0.066,0.051,0.096,84392.63084
11/8/2017 21:40,20.11,80,0.067,0.066,0.067,83196.5411
11/8/2017 21:50,20.09,80.5,0.07,0.059,0.104,81588.37752
11/8/2017 22:00,20.04,81,0.069,0.073,0.119,80439.42554
11/8/2017 22:10,19.97,81.3,0.066,0.051,0.182,79046.1193
11/8/2017 22:20,19.97,81.3,0.068,0.073,0.13,77535.90791
11/8/2017 22:30,19.91,81.5,0.067,0.04,0.156,76648.50412
11/8/2017 22:40,19.87,81.7,0.067,0.048,0.137,75105.77968
11/8/2017 22:50,19.9,81.7,0.067,0.08,0.078,73091.83051
11/8/2017 23:00,19.89,81.5,0.07,0.059,0.13,71387.08315
11/8/2017 23:10,19.95,81,0.069,0.059,0.119,69488.26508
11/8/2017 23:20,20,81.3,0.068,0.077,0.115,67687.89398
11/8/2017 23:30,19.92,81.7,0.066,0.059,0.115,65655.05274
11/8/2017 23:40,19.81,81.7,0.066,0.073,0.089,64382.14845
11/8/2017 23:50,19.78,81.5,0.069,0.073,0.148,62905.14695
11/9/2017 0:00,19.82,81.3,0.068,0.055,0.119,61688.23834
11/9/2017 0:10,19.87,81.4,0.069,0.084,0.115,59841.38313
11/9/2017 0:20,19.88,81.8,0.068,0.077,0.13,58721.539
11/9/2017 0:30,19.83,82.3,0.069,0.055,0.13,58105.39434
11/9/2017 0:40,19.71,82.3,0.068,0.055,0.156,57091.91277
11/9/2017 0:50,19.67,82.2,0.069,0.059,0.152,56389.17256
11/9/2017 1:00,19.64,82.6,0.068,0.051,0.119,55735.1795
11/9/2017 1:10,19.61,82.9,0.065,0.069,0.13,55249.79059
11/9/2017 1:20,19.56,83.4,0.067,0.084,0.144,54228.28369
11/9/2017 1:30,19.55,83.8,0.068,0.066,0.1,53520.71546
11/9/2017 1:40,19.52,84.1,0.067,0.073,0.126,52997.96131
11/9/2017 1:50,19.51,84.4,0.068,0.077,0.152,52556.14435
11/9/2017 2:00,19.44,84.7,0.066,0.062,0.137,52090.16269
11/9/2017 2:10,19.41,84.9,0.067,0.066,0.119,51643.86469
11/9/2017 2:20,19.37,84.8,0.067,0.062,0.137,51551.9631
11/9/2017 2:30,19.33,84.8,0.067,0.055,0.163,51293.35304
11/9/2017 2:40,19.32,84.9,0.067,0.051,0.159,51145.85942
11/9/2017 2:50,19.3,84.9,0.067,0.04,0.119,50980.4172
11/9/2017 3:00,19.28,85,0.069,0.062,0.093,50711.97597
11/9/2017 3:10,19.24,85.2,0.068,0.04,0.144,50354.69649
11/9/2017 3:20,19.21,85.4,0.067,0.062,0.104,50314.01274
11/9/2017 3:30,19.26,85.5,0.069,0.059,0.137,50506.5529
11/9/2017 3:40,19.34,85.5,0.068,0.044,0.182,50285.72293
11/9/2017 3:50,19.36,85.3,0.068,0.088,0.122,50022.50415
11/9/2017 4:00,19.41,85,0.067,0.059,0.126,50087.00274
11/9/2017 4:10,19.42,84.9,0.068,0.059,0.126,50510.64239
11/9/2017 4:20,19.46,85,0.069,0.044,0.148,50783.06091
11/9/2017 4:30,19.42,85.2,0.068,0.066,0.133,50962.71165
11/9/2017 4:40,19.39,85.6,0.067,0.055,0.156,50879.07843
11/9/2017 4:50,19.36,85.7,0.066,0.055,0.144,50926.65163
11/9/2017 5:00,19.29,85.9,0.069,0.077,0.122,51188.50045
11/9/2017 5:10,19.21,86,0.07,0.069,0.104,52134.55672
11/9/2017 5:20,19.12,86.1,0.068,0.073,0.115,53173.50216
11/9/2017 5:30,19.05,86.1,0.065,0.051,0.107,52297.61786
11/9/2017 5:40,18.96,86.2,0.067,0.037,0.122,51708.80835
11/9/2017 5:50,18.94,86.3,0.067,0.029,0.17,51258.88319
11/9/2017 6:00,18.97,86.5,0.069,0.051,0.152,51295.44206
11/9/2017 6:10,19,86.5,0.069,0.062,0.148,49925.885
11/9/2017 6:20,18.92,86.6,0.064,0.055,0.137,48144.05296
11/9/2017 6:30,18.86,86.8,0.068,0.084,0.137,46385.69214
11/9/2017 6:40,18.81,86.9,0.069,0.055,0.096,45010.10088
11/9/2017 6:50,18.71,86.9,0.071,0.048,0.17,45413.7406
11/9/2017 7:00,17.89,86.6,0.074,0.04,0.17,46585.74514
11/9/2017 7:10,17.38,86.9,0.071,0.059,0.122,47523.50056
11/9/2017 7:20,17.21,87,0.07,0.077,0.174,48292.13306
11/9/2017 7:30,17.26,87,0.073,0.556,0.53,48192.13827
11/9/2017 7:40,17,86,0.07,2.303,2.16,48088.69951
11/9/2017 7:50,16.67,85.9,0.071,5.751,5.606,49977.91305
11/9/2017 8:00,16.61,85.8,0.071,11.93,11.17,52499.23881
11/9/2017 8:10,16.48,85.9,0.067,36.73,35.34,53506.79746
11/9/2017 8:20,16.61,85.2,0.069,68.15,66.71,54753.03143
11/9/2017 8:30,16.84,84.8,0.072,95.6,93.5,56004.32724
11/9/2017 8:40,16.96,84.1,0.07,122,117.2,57717.17384
11/9/2017 8:50,17.26,83.7,0.07,144.3,129,59200.2994
11/9/2017 9:00,17.59,83,0.071,165.2,125.5,60613.19013
11/9/2017 9:10,17.88,82.8,0.072,196.1,111.5,61706.2168
11/9/2017 9:20,18.36,82.5,0.073,217.9,95.1,62751.06297
11/9/2017 9:30,18.63,81.2,0.077,250.2,89.7,63214.44488
11/9/2017 9:40,19.08,81,0.075,311.8,118.9,64865.47753
11/9/2017 9:50,19.82,80.3,0.073,284.9,100.3,65815.40959
11/9/2017 10:00,19.86,78.2,0.074,277,154.6,66714.80587
11/9/2017 10:10,19.94,77.3,0.072,174.9,174.6,67358.81587
11/9/2017 10:20,20.01,77.3,0.074,159.6,159.5,68518.75328
11/9/2017 10:30,20,77.2,0.073,151,149.6,69014.05403
11/9/2017 10:40,20.02,77.1,0.074,164.8,161.8,70218.22731
11/9/2017 10:50,20.07,77,0.073,215.2,193.1,70898.90548
11/9/2017 11:00,20.16,76.4,0.072,214.4,183.8,71271.72995
11/9/2017 11:10,20.25,75,0.072,177.5,161.1,71596.0869
11/9/2017 11:20,20.34,74.2,0.071,224.8,185.5,72547.36541
11/9/2017 11:30,20.4,73.6,0.071,271.4,188.3,73096.84027
11/9/2017 11:40,20.54,72.6,0.068,285,183.1,73688.54939
11/9/2017 11:50,20.63,72.1,0.07,246.5,230.4,73932.32469
11/9/2017 12:00,20.63,71.5,0.07,248.2,230.8,74196.08307
11/9/2017 12:10,20.56,71.5,0.071,218.9,186.7,74918.20188
11/9/2017 12:20,20.63,71.1,0.075,283.4,246.6,74410.89898
11/9/2017 12:30,20.71,71.1,0.072,255.5,226.6,75328.22907
11/9/2017 12:40,20.64,70.5,0.071,205.1,188.9,75667.103
11/9/2017 12:50,20.66,69.65,0.072,204.9,188.6,75863.63231
11/9/2017 13:00,20.83,69.81,0.071,293.2,174.8,75316.23633
11/9/2017 13:10,20.85,69.45,0.076,176.1,146.8,74641.87509
11/9/2017 13:20,20.85,69.88,0.074,329.5,204.7,75442.48577
11/9/2017 13:30,20.95,69.68,0.074,225.9,219.3,75343.72942
11/9/2017 13:40,20.8,69.91,0.075,207.1,196.9,74993.94642
11/9/2017 13:50,20.74,69.55,0.074,226.5,209.1,74644.44367
11/9/2017 14:00,20.74,68.41,0.073,314.2,223.5,75080.1453
11/9/2017 14:10,20.96,68.11,0.075,411.4,240.7,74732.75906
11/9/2017 14:20,21.17,67.68,0.073,424.2,206.3,74983.2851
11/9/2017 14:30,21.35,66.21,0.07,470.8,256.6,74993.35419
11/9/2017 14:40,21.46,66.04,0.072,293.6,212.5,75914.08949
11/9/2017 14:50,21.39,66.14,0.069,354.5,313.8,75411.51111
11/9/2017 15:00,21.08,67.41,0.07,193.4,186.2,75169.98973
11/9/2017 15:10,20.95,67.81,0.073,157.7,154.9,74736.68755
11/9/2017 15:20,20.84,68.68,0.07,200.8,191.8,74431.33557
11/9/2017 15:30,20.82,69.05,0.069,236.7,232.6,74532.06259
11/9/2017 15:40,21.04,69.11,0.074,300.6,311.6,74969.69171
11/9/2017 15:50,20.93,68.88,0.07,253.7,255.6,74137.00058
11/9/2017 16:00,20.96,69.28,0.07,297.7,308.9,74092.86437
11/9/2017 16:10,20.8,70,0.07,183.4,184.2,74173.67681
11/9/2017 16:20,20.7,70.6,0.069,129.8,130.6,73917.05046
11/9/2017 16:30,20.64,71.3,0.073,135.6,137.8,74262.9975
11/9/2017 16:40,20.57,71.5,0.072,166,177,74734.38193
11/9/2017 16:50,20.55,71.7,0.07,173,188.8,75282.07178
11/9/2017 17:00,20.48,71.9,0.071,148.7,164.3,77748.14038
11/9/2017 17:10,20.52,71.8,0.07,160.6,182.9,81956.80114
11/9/2017 17:20,20.51,71.9,0.072,123.9,142.3,85489.08072
11/9/2017 17:30,20.36,72.7,0.07,95.5,109.3,87822.22451
11/9/2017 17:40,20.23,73.8,0.071,59.7,68.81,93335.89543
11/9/2017 17:50,20.06,74.9,0.068,34.73,39.04,93898.81479
11/9/2017 18:00,19.93,76.1,0.071,14.41,14.14,93626.07549
11/9/2017 18:10,19.77,77.3,0.073,6.483,6.488,93335.61294
11/9/2017 18:20,19.61,78.3,0.073,2.428,2.468,93335.59816
11/9/2017 18:30,19.35,79.1,0.075,0.625,0.652,92857.67975
11/9/2017 18:40,18.81,80.1,0.074,0.15,0.122,93120.77398
11/9/2017 18:50,18.17,81.3,0.075,0.088,0.063,92907.53322
11/9/2017 19:00,17.98,82.1,0.076,0.088,0.056,92020.42962
11/9/2017 19:10,17.76,82.8,0.075,0.069,0.093,92238.55773
11/9/2017 19:20,17.58,83.7,0.072,0.077,0.07,91784.46557
11/9/2017 19:30,17.33,84.4,0.072,0.077,0.107,91286.56691
11/9/2017 19:40,17.21,84.8,0.072,0.073,0.096,90936.60383
11/9/2017 19:50,17.05,85.3,0.068,0.066,0.07,90757.64075
11/9/2017 20:00,16.89,85.8,0.071,0.062,0.07,91527.2548
11/9/2017 20:10,16.81,86.2,0.074,0.044,0.067,91407.29769
11/9/2017 20:20,16.73,86.5,0.074,0.073,0.096,91107.38119
11/9/2017 20:30,16.64,86.6,0.071,0.055,0.074,90898.4528
11/9/2017 20:40,16.63,86.7,0.068,0.077,0.093,90519.06065
11/9/2017 20:50,16.61,87,0.069,0.069,0.07,90025.91633
11/9/2017 21:00,16.6,87.1,0.072,0.066,0.093,88869.77834
11/9/2017 21:10,16.44,87.1,0.07,0.069,0.122,87237.35576
11/9/2017 21:20,16.36,87.4,0.073,0.069,0.089,85958.64169
11/9/2017 21:30,16.27,87.3,0.07,0.073,0.085,85594.54446
11/9/2017 21:40,16.17,87.5,0.069,0.055,0.104,84122.9137
11/9/2017 21:50,16.04,87.6,0.069,0.059,0.107,82586.79961
11/9/2017 22:00,15.91,87.8,0.071,0.062,0.085,80824.57326
11/9/2017 22:10,15.84,87.8,0.069,0.055,0.111,79750.89385
11/9/2017 22:20,15.71,88,0.072,0.066,0.115,78375.1713
11/9/2017 22:30,15.64,88.2,0.073,0.062,0.085,77041.31251
11/9/2017 22:40,15.64,88.6,0.073,0.073,0.085,75401.76618
11/9/2017 22:50,15.59,88.7,0.074,0.044,0.141,72705.38293
11/9/2017 23:00,15.59,88.7,0.074,0.055,0.096,70507.92983
11/9/2017 23:10,15.56,88.8,0.073,0.069,0.1,68896.79494
11/9/2017 23:20,15.58,88.7,0.074,0.044,0.107,67421.9111
11/9/2017 23:30,15.52,88.6,0.072,0.055,0.144,66192.77499
11/9/2017 23:40,15.42,88.7,0.072,0.073,0.096,64756.20769
11/9/2017 23:50,15.38,88.7,0.071,0.069,0.078,62901.57308
11/10/2017 0:00,15.32,88.8,0.073,0.066,0.115,61469.25926
11/10/2017 0:10,15.29,88.7,0.071,0.055,0.156,60306.02126
11/10/2017 0:20,15.15,88.6,0.073,0.069,0.093,59416.61295
11/10/2017 0:30,15.05,88.7,0.071,0.044,0.133,58443.69036
11/10/2017 0:40,15.06,88.9,0.071,0.051,0.126,57369.71078
11/10/2017 0:50,15.01,89.1,0.071,0.048,0.107,56379.3828
11/10/2017 1:00,15.09,89.5,0.07,0.059,0.126,55497.36571
11/10/2017 1:10,15.02,89.2,0.07,0.051,0.17,54571.71395
11/10/2017 1:20,15.06,89.3,0.068,0.055,0.13,54113.14632
11/10/2017 1:30,15.03,89.2,0.07,0.073,0.107,53606.76851
11/10/2017 1:40,15.05,89.3,0.07,0.055,0.122,53230.14117
11/10/2017 1:50,15.11,89.6,0.069,0.051,0.133,52521.55553
11/10/2017 2:00,15.2,89.3,0.071,0.048,0.133,51372.20889
11/10/2017 2:10,15.23,89.3,0.07,0.04,0.182,51006.71145
11/10/2017 2:20,15.16,89.1,0.07,0.055,0.1,50664.85949
11/10/2017 2:30,15.12,89.1,0.07,0.048,0.13,50374.79523
11/10/2017 2:40,15.12,89.1,0.069,0.04,0.111,50083.81751
11/10/2017 2:50,15.21,89.1,0.072,0.062,0.156,49865.17085
11/10/2017 3:00,15.25,88.9,0.07,0.029,0.167,49389.73744
11/10/2017 3:10,15.27,88.8,0.072,0.055,0.119,49606.4125
11/10/2017 3:20,15.27,88.7,0.073,0.059,0.115,49669.96423
11/10/2017 3:30,15.31,88.7,0.073,0.077,0.137,49512.96532
11/10/2017 3:40,15.26,88.4,0.07,0.051,0.122,49430.30806
11/10/2017 3:50,15.09,88.2,0.07,0.077,0.111,49486.42804
11/10/2017 4:00,15.09,88.4,0.072,0.088,0.074,49857.8952
11/10/2017 4:10,15.23,88.3,0.071,0.044,0.13,50132.14018
11/10/2017 4:20,15.31,88.1,0.07,0.044,0.133,50183.80578
11/10/2017 4:30,15.36,88,0.07,0.062,0.107,50136.94467
11/10/2017 4:40,15.29,88,0.071,0.077,0.1,50515.42919
11/10/2017 4:50,15.45,88.1,0.068,0.037,0.152,51093.89747
11/10/2017 5:00,15.85,88.2,0.072,0.066,0.122,51452.50837
11/10/2017 5:10,15.96,87.1,0.069,0.059,0.133,51861.17434
11/10/2017 5:20,16.32,87.1,0.072,0.062,0.093,53197.19223
11/10/2017 5:30,16.49,86.3,0.075,0.055,0.096,53023.27423
11/10/2017 5:40,16.57,85.9,0.072,0.055,0.119,52015.47208
11/10/2017 5:50,16.67,85.8,0.073,0.055,0.115,51423.2612
11/10/2017 6:00,16.61,85,0.074,0.051,0.126,51141.8898
11/10/2017 6:10,16.3,85.2,0.072,0.051,0.111,50091.51181
11/10/2017 6:20,16.21,85.4,0.072,0.08,0.1,48241.77399
11/10/2017 6:30,16.2,85.8,0.069,0.051,0.119,46591.38604
11/10/2017 6:40,16.28,85.9,0.071,0.062,0.115,45276.79363
11/10/2017 6:50,16.15,85.7,0.07,0.073,0.104,45004.81996
11/10/2017 7:00,15.93,85.8,0.071,0.026,0.185,46375.60183
11/10/2017 7:10,15.75,86.2,0.07,0.044,0.141,47926.73128
11/10/2017 7:20,15.84,87.2,0.072,0.066,0.167,48474.24957
11/10/2017 7:30,16.07,86.5,0.073,0.413,0.522,48610.41973
11/10/2017 7:40,16.02,86.2,0.073,1.964,1.797,48679.82942
11/10/2017 7:50,15.88,86,0.071,5.087,4.884,50979.83464
11/10/2017 8:00,15.57,85.9,0.073,12.16,11.24,52520.74694
11/10/2017 8:10,15.39,86.1,0.072,37.79,35.76,54243.69442
11/10/2017 8:20,15.38,86.3,0.074,54.9,52.23,54985.51682
11/10/2017 8:30,15.49,86.6,0.075,83.8,79.5,56311.41277
11/10/2017 8:40,15.67,86.5,0.074,101.5,93.6,56387.85124
11/10/2017 8:50,15.8,86.4,0.073,98.6,86.4,57797.88372
11/10/2017 9:00,16.14,86.5,0.074,149.5,117.4,59367.37904
11/10/2017 9:10,16.51,86.1,0.071,154.2,114.5,60924.73778
11/10/2017 9:20,16.79,85.5,0.07,163.8,121.4,61955.33108
11/10/2017 9:30,17.21,85.3,0.073,242,148.5,62913.46388
11/10/2017 9:40,18.03,85,0.067,316.1,127.3,63733.02905
11/10/2017 9:50,18.56,83.3,0.07,323.8,101.1,64516.73604
11/10/2017 10:00,18.84,81.8,0.07,345.4,96.7,65045.02134
11/10/2017 10:10,19.04,77.6,0.069,306.2,128.5,65929.19148
11/10/2017 10:20,19.37,75.7,0.068,273.9,126.4,67406.86363
11/10/2017 10:30,19.39,74.2,0.069,278.6,184.1,68165.5964
11/10/2017 10:40,19.49,73.7,0.073,273.3,196.8,68758.88089
11/10/2017 10:50,19.53,72.3,0.07,301.8,211.6,68937.21766
11/10/2017 11:00,19.78,69.88,0.071,308.4,239.2,69267.61602
11/10/2017 11:10,19.91,68.05,0.073,390,249.5,69814.18163
11/10/2017 11:20,20.12,67.21,0.072,350.7,248,70149.44362
11/10/2017 11:30,20.22,66.68,0.074,342.4,196.5,71240.51862
11/10/2017 11:40,20.25,65.74,0.074,278.2,189.2,71559.33571
11/10/2017 11:50,20.3,65.64,0.075,331.3,217.9,71036.46619
11/10/2017 12:00,20.35,65.11,0.072,348.4,208.6,70673.43316
11/10/2017 12:10,20.34,65.21,0.071,453.1,193.3,71130.34835
11/10/2017 12:20,20.51,64.68,0.07,477.4,126.3,70525.18624
11/10/2017 12:30,20.74,64.44,0.074,547.7,99.4,70426.6828
11/10/2017 12:40,20.86,64.34,0.075,543.9,87.7,70560.53149
11/10/2017 12:50,20.8,64.64,0.071,551,87.3,71011.11789
11/10/2017 13:00,20.95,65.01,0.072,550.2,83.1,71379.55706
11/10/2017 13:10,20.96,63.91,0.074,551.1,79.6,72160.87087
11/10/2017 13:20,20.96,63.14,0.073,538.7,75.6,72254.60811
11/10/2017 13:30,20.96,62.54,0.072,538.5,71.9,71707.71345
11/10/2017 13:40,21.12,62.24,0.073,532.1,74.1,71549.60845
11/10/2017 13:50,21.01,62.41,0.072,522.3,83.7,71029.22395
11/10/2017 14:00,21.06,62.54,0.071,514.2,91.6,70534.52554
11/10/2017 14:10,20.99,62.98,0.073,502,106.3,70939.95298
11/10/2017 14:20,21,62.98,0.07,489.5,167,70614.87519
11/10/2017 14:30,20.96,63.11,0.072,476.3,224.8,70667.12207
11/10/2017 14:40,21.05,62.61,0.072,461.8,301.2,70823.59906
11/10/2017 14:50,21.09,62.51,0.071,445,389.3,71029.65065
11/10/2017 15:00,21.1,61.97,0.073,428.6,415.1,71050.28002
11/10/2017 15:10,21.15,61.94,0.072,408.3,427,70599.58991
11/10/2017 15:20,21.05,61.84,0.072,386.5,423.9,70712.91002
11/10/2017 15:30,20.93,62.47,0.072,367.5,408.7,70307.30765
11/10/2017 15:40,20.78,63.31,0.07,343.8,385.1,69809.10347
11/10/2017 15:50,20.78,63.44,0.073,322.8,362,69495.94834
11/10/2017 16:00,20.8,63.61,0.073,298.2,327.2,69064.5414
11/10/2017 16:10,20.63,64.31,0.073,287.6,314.2,69338.46606
11/10/2017 16:20,20.67,64.54,0.071,266,287.4,70035.00762
11/10/2017 16:30,20.53,65.34,0.07,215.2,230.2,70136.58025
11/10/2017 16:40,20.39,66.34,0.073,185.6,198.8,70803.30817
11/10/2017 16:50,20.27,67.34,0.073,173.9,189.6,68540.39293
11/10/2017 17:00,20.32,67.54,0.076,182.4,206.2,70626.94529
11/10/2017 17:10,20.4,67.38,0.074,164.5,189.3,74262.88958
11/10/2017 17:20,20.27,67.78,0.075,132.9,154,78632.02996
11/10/2017 17:30,20.14,68.58,0.071,99.6,116.1,84328.07115
11/10/2017 17:40,20.14,69.51,0.073,65.31,76.8,88298.98422
11/10/2017 17:50,20.04,70.7,0.071,38.82,45.75,89581.0524
11/10/2017 18:00,19.91,71.6,0.074,14.04,14.29,89982.88873
11/10/2017 18:10,19.79,72.4,0.071,4.067,4.08,90154.2292
11/10/2017 18:20,19.68,73.4,0.075,0.973,0.982,90369.02405
11/10/2017 18:30,19.62,74,0.073,0.234,0.111,89893.2822
11/10/2017 18:40,19.45,74.3,0.074,0.095,0.067,89888.50098
11/10/2017 18:50,19.35,74.5,0.073,0.066,0.111,89076.65201
11/10/2017 19:00,19.33,74.8,0.077,0.073,0.059,88616.78927
11/10/2017 19:10,19.28,74.8,0.076,0.095,0.048,88897.99515
11/10/2017 19:20,19.29,74.9,0.078,0.091,0.059,88792.15451
11/10/2017 19:30,19.33,75,0.075,0.088,0.078,88053.84034
11/10/2017 19:40,19.35,74.7,0.072,0.106,0.026,87733.62618
11/10/2017 19:50,19.37,74.9,0.077,0.073,0.063,87663.27683
11/10/2017 20:00,19.26,75.5,0.075,0.062,0.048,87585.92874
11/10/2017 20:10,19.15,75.5,0.074,0.084,0.044,88377.7885
11/10/2017 20:20,19.02,75.4,0.075,0.073,0.052,88026.26598
11/10/2017 20:30,18.89,75,0.075,0.062,0.063,87400.82706
11/10/2017 20:40,18.99,74.4,0.072,0.095,0.056,86900.47879
11/10/2017 20:50,19.29,71,0.073,0.059,0.078,85807.20126
11/10/2017 21:00,19.24,69.48,0.073,0.077,0.078,84669.64958
11/10/2017 21:10,19.19,69.18,0.076,0.113,0.056,83583.25547
11/10/2017 21:20,19.15,68.88,0.076,0.077,0.048,82953.52546
11/10/2017 21:30,19.18,68.61,0.072,0.066,0.1,81942.99213
11/10/2017 21:40,19.26,67.85,0.073,0.051,0.119,80905.59202
11/10/2017 21:50,19.11,68.68,0.073,0.077,0.067,79690.40304
11/10/2017 22:00,19.03,68.81,0.074,0.069,0.056,78754.42773
11/10/2017 22:10,19.08,68.65,0.071,0.073,0.067,77590.30875
11/10/2017 22:20,18.76,70.4,0.076,0.077,0.085,76609.27504
11/10/2017 22:30,17.98,73.4,0.076,0.04,0.104,75205.9508
11/10/2017 22:40,17.61,75,0.073,0.055,0.1,74195.4141
11/10/2017 22:50,17.29,76.6,0.073,0.048,0.104,73472.13613
11/10/2017 23:00,17.24,77,0.076,0.062,0.1,71361.83051
11/10/2017 23:10,17.28,77.3,0.074,0.04,0.093,69880.46309
11/10/2017 23:20,17.35,77.2,0.076,0.062,0.07,68338.63127
11/10/2017 23:30,17.27,77.4,0.076,0.048,0.093,66947.64988
11/10/2017 23:40,17.31,77.6,0.072,0.088,0.096,65669.77803
11/10/2017 23:50,17.38,77.6,0.075,0.059,0.115,63921.59782
11/11/2017 0:00,17.54,77.5,0.073,0.069,0.07,62000.63887
11/11/2017 0:10,17.98,77.3,0.074,0.062,0.078,60525.67168
11/11/2017 0:20,18.63,74.4,0.072,0.069,0.082,59604.85014
11/11/2017 0:30,18.88,71.3,0.072,0.062,0.085,58506.08361
11/11/2017 0:40,18.92,70.2,0.071,0.051,0.104,57271.94678
11/11/2017 0:50,18.91,70.4,0.073,0.051,0.093,55974.00041
11/11/2017 1:00,18.99,70.3,0.07,0.048,0.122,55235.09915
11/11/2017 1:10,19,70.2,0.073,0.066,0.093,54161.34536
11/11/2017 1:20,18.69,70.7,0.075,0.048,0.107,53245.97523
11/11/2017 1:30,18.34,72.1,0.073,0.051,0.133,52520.13496
11/11/2017 1:40,18.33,72.5,0.073,0.077,0.107,51815.73427
11/11/2017 1:50,18.76,71.7,0.071,0.059,0.133,51102.30539
11/11/2017 2:00,18.95,69.85,0.071,0.066,0.111,50859.8197
11/11/2017 2:10,18.99,69.55,0.075,0.077,0.126,50422.79222
11/11/2017 2:20,18.99,69.55,0.073,0.066,0.133,50307.92186
11/11/2017 2:30,19.03,69.68,0.073,0.066,0.141,50033.51627
11/11/2017 2:40,19.08,69.88,0.072,0.055,0.096,50053.40421
11/11/2017 2:50,19.15,69.41,0.073,0.062,0.093,49765.70041
11/11/2017 3:00,19.19,68.58,0.074,0.088,0.07,49599.98851
11/11/2017 3:10,19.22,69.61,0.072,0.051,0.089,49148.71108
11/11/2017 3:20,19.17,69.85,0.072,0.051,0.133,48940.36397
11/11/2017 3:30,19.23,69.48,0.074,0.066,0.107,48892.37571
11/11/2017 3:40,19.28,68.78,0.073,0.077,0.096,48917.50718
11/11/2017 3:50,19.32,68.38,0.071,0.062,0.126,48744.93247
11/11/2017 4:00,19.31,68.18,0.073,0.059,0.119,48665.92345
11/11/2017 4:10,19.28,68.05,0.072,0.055,0.141,48852.43966
11/11/2017 4:20,19.28,68.25,0.073,0.069,0.111,49151.7749
11/11/2017 4:30,19.22,68.85,0.071,0.051,0.104,49130.23813
11/11/2017 4:40,19.19,68.88,0.072,0.055,0.122,49224.15927
11/11/2017 4:50,19.24,68.61,0.071,0.059,0.085,49385.75816
11/11/2017 5:00,19.26,68.25,0.071,0.059,0.104,49754.55618
11/11/2017 5:10,19.28,67.81,0.073,0.055,0.085,50384.38721
11/11/2017 5:20,19.31,67.65,0.073,0.066,0.107,51610.42456
11/11/2017 5:30,19.34,67.21,0.073,0.073,0.111,51531.78264
11/11/2017 5:40,19.33,67.24,0.072,0.077,0.111,50904.81607
11/11/2017 5:50,19.33,66.74,0.071,0.069,0.085,50726.67216
11/11/2017 6:00,19.25,66.94,0.071,0.055,0.107,50284.50846
11/11/2017 6:10,19.05,68.01,0.077,0.051,0.141,48952.75569
11/11/2017 6:20,18.7,70.2,0.074,0.04,0.145,46653.77477
11/11/2017 6:30,18.41,71.6,0.077,0.055,0.111,44816.27409
